k,time,angle
277,1380,19.6216
278,1380,19.6161
279,1380,19.6051
280,1380,19.5941
281,1380,19.5831
282,1380,19.5667
283,1380,19.5447
284,1380,19.5227
285,1380,19.5007
286,1380,19.4733
287,1381,19.4568
288,1381,19.4348
289,1381,19.4128
290,1381,19.3909
291,1381,19.3634
292,1381,19.3359
293,1381,19.303
294,1381,19.2755
295,1381,19.2371
296,1491,19.1986
297,1492,19.1602
298,1492,19.1162
299,1492,19.0778
300,1492,19.0393
301,1492,19.0009
302,1492,18.9624
303,1492,18.9185
304,1492,18.8745
305,1492,18.8306
306,1492,18.7866
307,1492,18.7372
308,1492,18.6932
309,1492,18.6438
310,1492,18.5889
311,1492,18.5339
312,1492,18.479
313,1492,18.4241
314,1492,18.3691
315,1492,18.3142
316,1492,18.2593
317,1492,18.1989
318,1492,18.1439
319,1605,18.0835
320,1605,18.0231
321,1605,17.9626
322,1605,17.9022
323,1605,17.8308
324,1605,17.7649
325,1605,17.6935
326,1605,17.6221
327,1605,17.4738
328,1605,17.3199
329,1605,17.1716
330,1605,17.0178
331,1605,16.8585
332,1605,16.6992
333,1605,16.5454
334,1605,16.3861
335,1605,16.2268
336,1605,16.0675
337,1605,15.9137
338,1605,15.7544
339,1605,15.5951
340,1605,15.4413
341,1719,15.282
342,1719,15.1227
343,1719,14.9634
344,1719,14.8096
345,1719,14.6503
346,1720,14.491
347,1720,14.3372
348,1720,14.1833
349,1720,14.024
350,1720,13.8702
351,1720,13.7164
352,1720,13.5626
353,1720,13.4088
354,1720,13.255
355,1720,13.1012
356,1720,12.9474
357,1720,12.7936
358,1720,12.6398
359,1720,12.4915
360,1720,12.3376
361,1720,12.1838
362,1720,12.0355
363,1720,11.8817
364,1834,11.7334
365,1834,11.5796
366,1834,11.4313
367,1834,11.2775
368,1834,11.1292
369,1834,10.9808
370,1834,10.827
371,1834,10.6787
372,1834,10.5304
373,1834,10.3821
374,1834,10.2338
375,1834,10.0854
376,1834,9.93713
377,1835,9.78882
378,1835,9.646
379,1835,9.49768
380,1835,9.34937
381,1835,9.20654
382,1835,9.05823
383,1835,8.91541
384,1835,8.77258
385,1835,8.62976
386,1835,8.48694
387,1946,8.34412
388,1946,8.20129
389,1946,8.05847
390,1946,7.91565
391,1946,7.77283
392,1946,7.63
393,1946,7.49268
394,1946,7.34985
395,1946,7.21252
396,1946,7.0697
397,1946,6.93237
398,1946,6.78955
399,1946,6.65222
400,1946,6.51489
401,1946,6.37207
402,1946,6.23474
403,1946,6.09741
404,1946,5.96008
405,1946,5.82275
406,1946,5.68542
407,1946,5.5481
408,1946,5.41626
409,1946,5.27893
